类型,RemakeText,RemakeSpeaker,RemakeChar,RemakeScene,RemakeFunc,RemakeBlock,RemakeFuncType,Remake前驱,Remake后继,MatchType,MyVoiceId,MyCandidates,GtVoiceId,GtText,GtScene,GtFunc,GtBlock,Gt前驱,Gt后继
少匹配,ほら、グズグズするな！とっとと波止場に戻るぞ！,20853,,mp4010_12,EV_04_41_01,Loc_790,非TK,Loc_789:next,,无候选,,,2560110905,ほら、グズグズするな！とっとと波止場に戻るぞ！,T4136,Function_39,Function_39_C1E1,,
少匹配,フン……犯罪者の分際で甘えるな。,20850,,mp4010_12,EV_04_41_01,Loc_790,非TK,Loc_789:next,,无候选,,,2580110908,フン……犯罪者の分際で甘えるな。,T4136,Function_39,Function_39_C1E1,,
少匹配,ほら、さっさと来ないか！,20853,,mp4010_12,EV_04_41_01,Loc_790,非TK,Loc_789:next,,无候选,,,2290110909,ほら、さっさと来ないか！,T4136,Function_39,Function_39_C1E1,,
少匹配,ボクたちはもう、明日はここに来れないけど……,106,009,mp4010_12,EV_04_41_01,Loc_790,非TK,Loc_789:next,,无候选,,,0090110915,ボクたちはもう、明日はここに来られないけど……,T4136,Function_40,loc_CDDB,Function_40_CD3D:jump;loc_CD97:next,loc_D822:cond_true;loc_E266:jump;loc_D822:cond_false
少匹配,……気はすんだか。,20850,,mp4010_12,EV_04_41_01,Loc_790,非TK,Loc_789:next,,无候选,,,2580110921,……気はすんだか。,T4136,Function_40,loc_CDDB,Function_40_CD3D:jump;loc_CD97:next,loc_D822:cond_true;loc_E266:jump;loc_D822:cond_false
少匹配,ほら、手間を取らすんじゃない。,20851,,mp4010_12,EV_04_41_01,Loc_790,非TK,Loc_789:next,,无候选,,,2570110922,ほら、手間を取らすんじゃない。,T4136,Function_40,loc_CDDB,Function_40_CD3D:jump;loc_CD97:next,loc_D822:cond_true;loc_E266:jump;loc_D822:cond_false
少匹配,おお……,124,034,mp1110,TK_BRAO,Loc_78,TK,,Loc_79:cond_false;Loc_79:next,无候选,,,0340111638,おお……,T4136,Function_40,loc_D822,loc_CDDB:cond_true;loc_CDDB:cond_false,loc_E266:next
少匹配,そこにいるのはエステル君とヨシュア君か！,124,034,mp4010_12,EV_04_55_00,Loc_667,非TK,Loc_665:jump;Loc_666:next,Loc_668:cond_false;Loc_669:jump,无候选,,,0340111639,そこにいるのはエステル君とヨシュア君か！,T4136,Function_40,loc_D822,loc_CDDB:cond_true;loc_CDDB:cond_false,loc_E266:next
少匹配,ああっ、クラウス市長！？,0,001,mp4010_12,EV_04_55_00,Loc_673,非TK,Loc_671:jump;Loc_672:next,Loc_674:cond_false;Loc_675:jump,无候选,,,0010111640,ああっ、クラウス市長！？,T4136,Function_40,loc_E266,loc_CDDB:jump;loc_D822:next,
少匹配,いやあ、久しぶりじゃのう。,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111642,いやあ、久しぶりじゃのう。,T4136,Function_42,Function_42_E45A,,
少匹配,シェラザード君から話を聞いて王国各地を旅しているのは知っておったが……,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111643,シェラザード君から話を聞いて王国各地を旅しているのは知っておったが……,T4136,Function_42,Function_42_E45A,,
少匹配,２人とも、しばらく見ないうちにいい顔つきになったじゃないか。,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111644,２人とも、しばらく見ないうちにいい顔つきになったじゃないか。,T4136,Function_42,Function_42_E45A,,
少匹配,はは……ありがとうございます。,1,002,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0020111645,はは……　　　　　　　　ありがとうございます。,T4136,Function_42,Function_42_E45A,,
少匹配,うーん、自分じゃあんまり分からないけど……,0,001,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0010111646,うーん、　　　　　　　　自分じゃあんまり分からないけど……,T4136,Function_42,Function_42_E45A,,
少匹配,市長さんの方は相変わらず元気そうね。,0,001,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0010111647,市長さんの方は相変わらず元気そうね。,T4136,Function_42,Function_42_E45A,,
少匹配,ちょっと安心しちゃったわ。,0,001,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0010111648,ちょっと安心しちゃったわ。,T4136,Function_42,Function_42_E45A,,
少匹配,はは、まだまだ若い者には負けてはおれんよ。,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111649,はは、まだまだ　　　　　　　　　　　若い者には負けてはおれんよ。,T4136,Function_42,Function_42_E45A,,
少匹配,それよりも、武術大会に出場して決勝まで行ったそうじゃないか。,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111650,それよりも、武術大会に出場して決勝まで行ったそうじゃないか。,T4136,Function_42,Function_42_E45A,,
少匹配,年甲斐もなくつい見物に来てしまったよ。,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111651,年甲斐もなくつい見物に来てしまったよ。,T4136,Function_42,Function_42_E45A,,
少匹配,え、見物のためにロレントから来てくれたの！？,0,001,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0010111652,え、見物のためにロレントから来てくれたの！？,T4136,Function_42,Function_42_E45A,,
少匹配,いや、そうじゃないんだ。,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111653,いや、そうじゃないんだ。,T4136,Function_42,Function_42_E45A,,
少匹配,実はグランセル城の晩餐会に突然、招待されてしまってな。,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111654,実はグランセル城の晩餐会に突然、招待されてしまってな。,T4136,Function_42,Function_42_E45A,,
少匹配,それで今朝の定期船で王都に到着したばかりなんじゃ。,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111655,それで今朝の定期船で王都に到着したばかりなんじゃ。,T4136,Function_42,Function_42_E45A,,
少匹配,お城の晩餐会！？,0,001,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0010111656,お城の晩餐会！？,T4136,Function_42,Function_42_E45A,,
少匹配,なるほど……そうだったんですか。,1,002,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0020111657,なるほど……そうだったんですか。,T4136,Function_42,Function_42_E45A,,
少匹配,その晩餐会、デュナン公爵に招待されたものじゃありませんか？,1,002,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0020111658,その晩餐会、デュナン公爵に招待されたものじゃありませんか？,T4136,Function_42,Function_42_E45A,,
少匹配,よく知っておるのう？,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111659,よく知っておるのう？,T4136,Function_43,Function_43_E855,,
少匹配,元々、生誕祭の式典には夫婦で出席するつもりじゃったから近いうちに来ていたはずじゃが……,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111660,元々、生誕祭の式典には夫婦で出席するつもりじゃったから近いうちに来ていたはずじゃが……,T4136,Function_43,Function_43_E855,,
少匹配,いきなり軍の女性士官がやって来て晩餐会に出るよう要請してきてなぁ。,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111661,いきなり軍の女性士官がやって来て晩餐会に出るよう要請してきてなぁ。,T4136,Function_43,Function_43_E855,,
少匹配,（その女性士官って……）,0,001,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0010111662,（その女性士官って……）,T4136,Function_43,Function_43_E855,,
少匹配,（カノーネ大尉だね、きっと。）,1,002,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0020111663,（カノーネ大尉だね、きっと。）,T4136,Function_43,Function_43_E855,,
少匹配,ただ、ミレーヌのやつは旅行の準備が整わなくてなあ。,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111664,ただ、ミレーヌのやつは旅行の準備が整わなくてなあ。,T4136,Function_43,Function_43_E855,,
少匹配,仕方がないのでわしだけ先に来たというわけじゃ。,124,034,mp4010_12,EV_04_55_00,Loc_675,非TK,Loc_673:jump;Loc_674:next,,无候选,,,0340111665,仕方がないのでわしだけ先に来たというわけじゃ。,T4136,Function_43,Function_43_E855,,
少匹配,（……はっ！）,61663,,mp4010_12,EV_04_57_00,_entry,非TK,,,无候选,,,2620111762,（……はっ！）,T4104,Function_15,Function_15_8A41,,
少匹配,都合のいい解釈をするな！,61663,,mp4010_12,EV_04_57_00,_entry,非TK,,,无候选,,,2630111769,都合のいい解釈をするな！,T4104,Function_15,Function_15_8A41,,
少匹配,空の女神も照覧あれ……,12042,221,mp4010_12,EV_04_57_00,_entry,非TK,,,无候选,,,2210111782,空の女神（エイドス）も照覧あれ……,T4104,Function_15,Function_15_8A41,,
少匹配,ば、馬鹿な……,20850,,mp4010_12,EV_04_57_01,_entry,非TK,,,无候选,,,2620111786,ば、馬鹿な……,T4104,Function_15,Function_15_8A41,,
少匹配,選り抜きの特務部隊を代表する我々が負けるとは……,20851,,mp4010_12,EV_04_57_01,_entry,非TK,,,无候选,,,2630111787,選り抜きの特務部隊を代表する我々が負けるとは……,T4104,Function_15,Function_15_8A41,,
少匹配,それではこれより、優勝チームに公爵閣下の祝福の言葉が贈られます。,21000,220,mp4010_12,EV_04_58_00,Loc_688,非TK,Loc_690:cond_false;Loc_690:jump,Loc_693:next,无候选,,,2200111793,それではこれより、優勝チームに公爵閣下の祝福の言葉が送られます。,T4104,Function_15,Function_15_8A41,,
少匹配,そなたと、そなたの仲間に空の女神の祝福と栄光を！,120,064,mp4010_12,EV_04_58_00,Loc_694,非TK,Loc_696:cond_false;Loc_696:jump,,无候选,,,0640111806,そなたと、そなたの仲間に空の女神（エイドス）の祝福と栄光を！,T4104,Function_15,Function_15_8A41,,
少匹配,しかし……今回の大会は残念だったな。,108,013,mp4010_12,EV_04_58_00,Loc_694,非TK,Loc_696:cond_false;Loc_696:jump,,无候选,,,0130111821,しかし……今年の大会は残念だったな。,T4136,Function_48,loc_F78E,loc_F717:cond_true;loc_F717:cond_false,loc_F7C5:cond_true;loc_F87A:jump;loc_F7C5:cond_false
少匹配,うふふ、お戯れを……,114,061,mp4010_12,EV_04_58_00,Loc_694,非TK,Loc_696:cond_false;Loc_696:jump,,无候选,,,0610111823,うふふ、お戯（たわむ）れを……,T4136,Function_48,loc_F7C5,loc_F78E:cond_true;loc_F78E:cond_false,loc_F87A:next
少匹配,あの小癪なユリアなど足元にも及ばぬ腕前なのですから。,114,061,mp4010_12,EV_04_58_00,Loc_694,非TK,Loc_696:cond_false;Loc_696:jump,,无候选,,,0610111825,あの小癪（こしゃく）なユリアなど足元にも及ばぬ腕前なのですから。,T4136,Function_48,loc_F7C5,loc_F78E:cond_true;loc_F78E:cond_false,loc_F87A:next
少匹配,……お戯れを。,118,014,mp4010_12,EV_04_58_00,Loc_694,非TK,Loc_696:cond_false;Loc_696:jump,,无候选,,,0140111828,……お戯（たわむ）れを。,T4136,Function_49,Function_49_F896,,loc_F8FB:cond_true;loc_FA03:jump;loc_F8FB:cond_false
少匹配,よし、いいぞ。,108,013,mp4010_12,EV_04_58_00,Loc_694,非TK,Loc_696:cond_false;Loc_696:jump,,无候选,,,0130111843,よし、いいぞ。,,,,,
少匹配,……王国の夜明けは近い。,108,013,mp4010_12,EV_04_58_00,Loc_694,非TK,Loc_696:cond_false;Loc_696:jump,,无候选,,,0130111844,……王国の夜明けは近い。,,,,,
少匹配,たとえ逆賊の汚名を受けても……必ずやこの手で明日を切り拓くのみ。,108,013,mp4010_12,EV_04_58_00,Loc_694,非TK,Loc_696:cond_false;Loc_696:jump,,无候选,,,0130111845,たとえ逆賊の汚名を受けても……必ずやこの手で明日を切り拓くのみ。,,,,,
少匹配,隣国、カルバード共和国出身。武術家ジン以下１名のチーム！,14,,mp4010_12,MayaEvent04_16_00,Loc_721,非TK,Loc_720:cond_false;Loc_720:next,Loc_722:cond_false;Loc_722:next,无候选,,,2200100939,隣国、カルバード共和国出身。武術家ジン以下１名のチーム！,T4104,Function_2,loc_1873,loc_17CA:jump;loc_1859:next,
少匹配,……相変わらずのお調子者だな。,112,011,mp4010_13,EV_04_01_01,_entry,非TK,,,无候选,,,0110100054,……相変わらずのお調子者だな。,T4112,Function_2,Function_2_12B,,
少匹配,どうか教えてくださいませっ❤,3,004,mp4010_13,EV_04_01_01,_entry,非TK,,,无候选,,,0040100075,どうか教えてくださいませっ❤,,,,,
少匹配,何となく雰囲気が四輪の塔の内部に似ていませんか？,116,015,mp4010_14,TK_WEISMAN,Loc_71,TK,Loc_70:cond_false,Loc_74:cond_false;Loc_75:cond_false;Loc_76:jump,无候选,,,0150141689,何となく雰囲気が四輪（しりん）の塔の内部に似ていませんか？,T4135,Function_3,loc_1581,loc_14D7:cond_true;loc_14D7:cond_false,loc_1712:next
少匹配,考古学には想像力を働かせることも重要なんですよ。,116,015,mp4010_14,TK_WEISMAN,Loc_71,TK,Loc_70:cond_false,Loc_74:cond_false;Loc_75:cond_false;Loc_76:jump,多候选,0150141686,0150141686|0150141690,0150141690,考古学には想像力を働かせることも重要なんですよ。,T4135,Function_3,loc_1581,loc_14D7:cond_true;loc_14D7:cond_false,loc_1712:next
少匹配,ルーアンにある大水道橋《エア＝レッテン》……,116,015,mp4010_14,TK_WEISMAN,Loc_74,TK,Loc_71:cond_false,Loc_77:cond_false;Loc_78:cond_false;Loc_79:jump,无候选,,,0150141693,ルーアンにある大水道橋《エア・レッテン》……,T4135,Function_3,loc_17DB,loc_1715:cond_true;loc_1715:cond_false,loc_18D5:next
少匹配,そして各地に点在する《四輪の塔》……,116,015,mp4010_14,TK_WEISMAN,Loc_74,TK,Loc_71:cond_false,Loc_77:cond_false;Loc_78:cond_false;Loc_79:jump,无候选,,,0150141695,そして各地に点在する《四輪（しりん）の塔》……,T4135,Function_3,loc_17DB,loc_1715:cond_true;loc_1715:cond_false,loc_18D5:next
少匹配,……フフ。来てくださいましたか。,12083,010,mp4010_15,EV_04_49_01,_entry,非TK,,Loc_122:next,无候选,,,0100111313,……フフ。来てくださいましたか。,T4134,Function_2,Function_2_12F,,loc_197F:cond_true;loc_19BA:jump;loc_197F:cond_false
少匹配,……失礼、王都警備隊です！,20700,,mp4010_15,EV_04_49_01,Loc_123,非TK,Loc_122:next,,无候选,,,4190111394,……失礼、王都警備隊です！,T4134,Function_2,Function_2_12F,,loc_197F:cond_true;loc_19BA:jump;loc_197F:cond_false
少匹配,現在、テロ対策の一環として、主要施設の見回りをしております。,20700,,mp4010_15,EV_04_49_01,Loc_123,非TK,Loc_122:next,,无候选,,,4190111395,現在、テロ対策の一環として、主要施設の見回りをしております。,T4134,Function_2,Function_2_12F,,loc_197F:cond_true;loc_19BA:jump;loc_197F:cond_false
少匹配,夜分遅くに申しわけありませんが中を検めても構わないでしょうか？,20700,,mp4010_15,EV_04_49_01,Loc_123,非TK,Loc_122:next,,无候选,,,4190111396,夜分遅くに申しわけありませんが中を改めても構わないでしょうか？,T4134,Function_2,Function_2_12F,,loc_197F:cond_true;loc_19BA:jump;loc_197F:cond_false
少匹配,どうぞ、ゆっくりして行ってください。,12078,238,mp4010_16,TK_BARAL,Loc_24,TK,Loc_23:cond_false,Loc_5:cond_false;Loc_5:next,无候选,,,0630121115,どうぞ、ゆっくりして行ってくださいな。,T4270,Function_11,Function_11_1717,,
