RemakeVoiceText,Speaker,SpeakerChar,MyVoiceId,Candidates,MatchType,Source,SpeakerMatch
まあ……ご立派ですわ。,125,036,0360120632,0360120632,唯一,script,对应
さすが武術大会で優勝された達人の言葉は違いますわねぇ。,125,036,0360120633,0360120633,唯一,script,对应
はっはっは。いやあ、それほどでも。,7,008,0080120634,0080120634,唯一,script,对应
（つくづく美人に弱いのねぇ……）,0,001,0010120635,0010120635,唯一,script,对应
（まあ、女好きっていう  感じじゃないと思うけど……）,1,002,0020120636,0020120636,唯一,script,对应
それにしても……公爵閣下はずいぶん遅いですな。,132,055,0550120637,0550120637,唯一,script,对应
いったい何をしてるんでしょう？,132,055,0550120638,0550120638,唯一,script,对应
ふむ……確かに。,124,034,0340120639,0340120639,唯一,script,对应
それと上座は公爵閣下としてそこの席は誰が座るのじゃろうか？,124,034,0340120640,0340120640,唯一,script,对应
そうですな……,145,053,0530120641,0530120641,唯一,script,对应
クローディア姫という可能性もあるかもしれないが……,145,053,0530120642,0530120642,唯一,script,对应
皆様……大変長らくお待たせしました。,110,066,0660120643,0660120643,唯一,script,对应
公爵閣下、ご入室でございます。,110,066,0660120644,0660120644,唯一,script,对应
いやいや、諸君。待たせてしまって申しわけない。,120,064,0640120645,0640120645,唯一,script,对应
少々、打ち合わせが長引いてしまったものでな。,120,064,0640120646,0640120646,唯一,script,对应
彼はリシャール大佐。王国軍情報部の責任者でな。,120,064,0640120647,0640120647,唯一,script,对应
テロ事件を解決するために日夜、尽力してくれているので礼の意味もこめて招待した。,120,064,0640120648,0640120648,唯一,script,对应
お初にお目にかかります。王国軍情報部のリシャールです。,108,013,0130120649,0130120649,唯一,script,对应
公爵閣下の格別のご好意で晩餐会に招待していただきました。,108,013,0130120650,0130120650,唯一,script,对应
無粋な軍服で失礼ですがどうか同席をお許しいただきたい。,108,013,0130120651,0130120651,唯一,script,对应
（ま、まさか大佐と一緒の  テーブルで食事するなんて……）,0,001,0010120652,0010120652,唯一,script,对应
（予想はしていたけど  やっぱり少し緊張するね……）,1,002,0020120653,0020120653,唯一,script,对应
はっはっは、いや、愉快愉快。,120,064,0640120654,0640120654,唯一,script,对应
どうかね、メイベル市長。王城のグランシェフの腕前は？,120,064,0640120655,0640120655,唯一,script,对应
ボースの《アンテローゼ》にも負けずとも劣らずの味ではないか？,120,064,0640120656,0640120656,唯一,script,对应
ええ、素晴らしい腕前ですわ。,125,036,0360120657,0360120657,唯一,script,对应
ワインとの相性も完璧ですし、思わず引き抜きたくなりますわね。,125,036,0360120658,0360120658,唯一,script,对应
はっはっは、そなたが言うとあながち冗談には聞こえないな。,120,064,0640120659,0640120659,唯一,script,对应
どうだ、ジンとやら。東方人のそなたの口には合うかな？,120,064,0640120660,0640120660,唯一,script,对应
いや、大変結構ですな。,7,008,0080120661,0080120661,唯一,script,对应
不調法な自分の舌にも判る洗練された深みと味わい……,7,008,0080120662,0080120662,唯一,script,对应
リベール料理の真髄を味わっているような心境です。,7,008,0080120663,0080120663,唯一,script,对应
うんうん、そうだろう。,120,064,0640120664,0640120664,唯一,script,对应
どうだ、若き遊撃士たちよ？,120,064,0640120665,0640120665,唯一,script,对应
こんな豪勢な料理は今まで食べたことがなかろう？,120,064,0640120666,0640120666,唯一,script,对应
うーん、確かにメチャメチャ美味しいです。,0,001,0010120667,0010120667,唯一,script,对应
招待してくれた人はともかく料理だけはホンモノかも……,0,001,0010120668,0010120668,唯一,script,对应
はっはっは。そうだろう、そうだろう……,120,064,0640120669,0640120669,唯一,script,对应
……ん？,120,064,0640120670,0640120670,唯一,script,对应
ほ、本当に素晴らしい料理ですね。,1,002,0020120671,0020120671,唯一,script,对应
それに今まで、こういう正式な席に呼ばれる機会が無かったのでとても勉強になります。,1,002,0020120672,0020120672,唯一,script,对应
招待してくださって本当にありがとうございました。,1,002,0020120673,0020120673,唯一,script,对应
はっはっは。なかなか殊勝でよろしい。,120,064,0640120674,0640120674,唯一,script,对应
しかし、執事から言われてようやく思い出したのだが……,120,064,0640120675,0640120675,唯一,script,对应
そなた達とは、ルーアンの事件で一度顔を合わせていたのだな。,120,064,0640120676,0640120676,唯一,script,对应
何とも奇妙な縁があったものだ。,120,064,0640120677,0640120677,唯一,script,对应
は、はあ……そーですね。,0,001,0010120678,0010120678,唯一,script,对应
（執事さんから言われるまで  思い出せなかったわけね……）,0,001,0010120679,0010120679,唯一,script,对应
さあ、今夜は無礼講だ！,120,064,0640120680,0640120680,唯一,script,对应
料理も酒もたっぷりあるから遠慮なく追加を申し出るがいい！,120,064,0640120681,0640120681,唯一,script,对应
公爵閣下……,108,013,0130120682,0130120682,唯一,script,对应
その前に、例の話を済ませてしまっては如何ですか？,108,013,0130120683,0130120683,唯一,script,对应
……おお！そうだ、その話があったか。,120,064,0640120684,0640120684,唯一,script,对应
実は、王国を代表する諸君らに集まってもらったのは他でもない……,120,064,0640120685,0640120685,唯一,script,对应
この晩餐会の席を借りてある重大な発表をしたかったのだ。,120,064,0640120686,0640120686,唯一,script,对应
ほう、重大な発表……,124,034,0340120687,0340120687,唯一,script,对应
それは一体……どのようなお話でしょうか？,132,055,0550120688,0550120688,唯一,script,对应
うむ。,120,064,0640120689,0640120689,唯一,script,对应
ここから先は、私の代わりにリシャール大佐に説明してもらおう。,120,064,0640120690,0640120690,唯一,script,对应
……恐縮です。,108,013,0130120691,0130120691,唯一,script,对应
女王陛下が御不調なのはすでにご存じのことかと思います。,108,013,0130120692,0130120692,唯一,script,对应
ですが、徐々に回復なさっているためすぐに元気な姿を見せて下さるでしょう。,108,013,0130120693,0130120693,唯一,script,对应
おお……それは良かった。,124,034,0340120694,0340120694,唯一,script,对应
では、陛下へのお見舞いは許していただけるのかしら？,125,036,0360120695,0360120695,唯一,script,对应
あいにくですが、陛下のご意向でそれは遠慮して欲しいとのことです。,108,013,0130120696,0130120696,唯一,script,对应
ただ数日中に、王都近辺を騒がすテロリストどもは一掃できる公算です。,108,013,0130120697,0130120697,唯一,script,对应
その事と合わせて、女王生誕祭は予定通りに執り行われるでしょう。,108,013,0130120698,0130120698,唯一,script,对应
ふむ……市民も楽しみにしているだろうからめでたいことではありますな。,145,053,0530120699,0530120699,唯一,script,对应
だが、話というのはそれだけではないのでしょう？,145,053,0530120700,0530120700,唯一,script,对应
……確かに、それだけならば連絡してくれれば済みますからな。,132,055,0550120701,0550120701,唯一,script,对应
フフ、察しが良くて助かります。,108,013,0130120702,0130120702,唯一,script,对应
女王陛下が回復されつつあるのは先ほど述べた通りなのですが……,108,013,0130120703,0130120703,唯一,script,对应
陛下は、今回の御不調を理由にある決断をなされたのです。,108,013,0130120704,0130120704,唯一,script,对应
その決断とはすなわち──,108,013,0130120705,0130120705,唯一,script,对应
ご自身の退位と、こちらに居られるデュナン公爵閣下への王位継承です。,108,013,0130120706,0130120706,唯一,script,对应
な、なんですと！？,132,055,0550120707,0550120707,唯一,script,对应
ほ、本当ですの！？,125,036,0360120708,0360120708,唯一,script,对应
（ヨシュア、これって……！）,0,001,0010120709,0010120709,唯一,script,对应
（うん……  とうとう陰謀が姿を現したね。）,1,002,0020120710,0020120710,唯一,script,对应
……私も戸惑ったのだが陛下が存外、弱気になられてな。,120,064,0640120711,0640120711,唯一,script,对应
無理もない、４０年近くもの間、激動の時代に翻弄されたリベールを女性の身で導いてくださったのだ。,120,064,0640120712,0640120712,唯一,script,对应
